KCTD16	[ 3.1489341   3.42894634  3.28835856]	[ 3.42894634  3.66562016  3.65992456]
KCTD17	[ 5.72233224  5.82157126  5.71596434]	[ 5.89731227  5.84606188  5.66663745]
KCTD18	[ 7.14769538  6.98113706  7.26558852]	[ 7.2572655   7.54172315  7.52969471]
KCTD19	[ 4.71808758  4.61941301  4.84849776]	[ 4.61823866  4.87676249  4.95884268]
KCTD2	[ 7.59989092  8.1480785   7.79385854]	[ 7.86649587  8.46484521  7.94754688]
KCTD20	[ 10.09684142   9.98573244   9.36694229]	[ 10.07188378  10.00513558   9.44454587]
KCTD21	[ 4.53853816  5.41515021  4.67976157]	[ 5.38093719  5.54194843  5.59155975]
KCTD3	[ 9.5101114   8.25276003  8.88907801]	[ 9.24238814  8.3347649   8.6108772 ]
KCTD4	[ 3.16972282  3.14047537  3.12815908]	[ 2.94017624  2.87085348  3.17314517]
KCTD5	[ 6.93371592  6.52730242  7.10999665]	[ 6.87751394  6.33034202  6.7595062 ]
KCTD6	[ 6.92240789  7.23886188  7.81342399]	[ 6.73487829  6.73918819  7.46145347]
KCTD7	[ 5.54907872  5.50649281  5.45858852]	[ 5.74760881  5.28772987  5.59281253]
KCTD9	[ 9.65002852  8.79629924  9.0332578 ]	[ 9.08825823  8.79223718  8.6616356 ]
KDELC1	[ 7.75675645  7.12453493  8.62866425]	[ 7.57084238  6.67595703  8.19012097]
KDELC2	[ 9.11992675  7.18477619  7.67595703]	[ 8.00168967  7.36422222  7.32606989]
KDELR1	[ 10.27571357   9.90136831   9.79329718]	[ 11.21247968   9.69612467   9.86086583]
KDELR2	[ 9.94701582  8.61222904  9.44109938]	[ 9.35198467  7.92554831  8.93047897]
KDELR3	[ 4.75274946  5.1090382   6.04430172]	[ 4.82330356  5.08582095  5.8019023 ]
KDF1	[ 4.17152711  4.41142625  4.36246989]	[ 4.05745027  4.11519975  4.32768736]
KDM1A	[ 8.13542345  7.8078911   6.67918357]	[ 8.38635347  7.91866805  6.43987774]
KDM1B	[ 6.63261346  7.01803665  4.72536252]	[ 6.73927354  6.52392786  4.24521928]
KDM2A	[ 7.88573888  8.67962217  7.99514354]	[ 8.15934977  8.48208103  7.89940906]
KDM2B	[  9.85279477   9.07537218  10.09201711]	[ 9.25119834  8.60195645  9.5639589 ]
KDM3A	[ 6.07840212  6.16670025  6.18575901]	[ 6.1439216   6.46202501  6.09390478]
KDM3B	[ 8.48131427  8.61175567  8.63468042]	[ 8.93424004  8.87777317  8.90316714]
KDM4A	[ 7.27307338  7.85281244  7.63467128]	[ 7.9436534   7.93477487  8.15539991]
KDM4B	[ 6.48822775  7.01123357  6.30736517]	[ 6.65424773  6.94622885  6.43464609]
KDM4C	[ 4.39943733  4.73359742  4.48019963]	[ 4.62942983  4.93628126  4.70641947]
KDM4D	[ 4.64846682  5.27759096  5.72279384]	[ 4.77937345  5.6197023   5.82689922]
KDM5A	[ 6.66998399  6.98655629  7.25230742]	[ 7.64416418  7.39322176  7.65425363]
KDM5B	[ 7.46923565  8.19017044  7.52635061]	[ 8.58940139  8.55087691  7.78473844]
KDM5C	[ 6.89380041  6.46418638  6.38471951]	[ 7.55649605  6.03214464  6.50269013]
KDM5D	[ 4.02325535  9.50189688  7.76712508]	[  4.24792751  10.11297374   8.75495429]
KDM6A	[ 5.64365753  5.99488102  5.7144732 ]	[ 6.07904736  6.15629396  6.65313675]
KDM6B	[ 6.07299555  6.44634672  6.12770866]	[ 6.52921941  6.48047731  6.05905823]
KDM7A	[ 5.11235437  4.79151919  6.75345496]	[ 6.17708986  5.52858124  8.65964709]
KDM8	[ 4.98954652  5.0862142   5.24764277]	[ 5.03380587  4.62305956  4.95950908]
KDR	[ 3.13750352  3.59454855  4.38543104]	[ 3.37851162  3.65076456  3.42626475]
KDSR	[ 6.28136494  5.8847433   5.75191109]	[ 6.04478236  5.63640836  5.78695219]
KEAP1	[  9.40151954  10.17643498   9.54812832]	[ 9.41292968  9.9694153   9.53912003]
KEL	[ 4.65191274  7.26875251  7.31097625]	[ 4.89820835  7.51024989  8.51936105]
KERA	[ 2.76553475  2.75702325  2.65764001]	[ 2.54596837  3.03913839  2.79701298]
KGFLP2	[ 3.53106949  3.14077866  3.15218342]	[ 3.7548875   3.19377174  3.13750352]
KHDC1	[ 6.62468581  6.20378845  6.80141737]	[ 6.76699262  6.44228004  6.32553033]
KHDC1L	[ 3.76341157  3.24031433  3.70929064]	[ 3.56437817  3.68594015  3.31469653]
KHDC3L	[ 4.45285896  4.3526173   4.31251997]	[ 4.19849415  4.38887834  4.60466442]
KHDRBS1	[  9.37271854   9.42865416  10.05383275]	[  9.60596462   9.56257291  10.12817868]
KHDRBS2	[ 3.37712375  3.08576455  3.40599236]	[ 3.43562859  3.28688115  3.57046293]
KHDRBS3	[ 4.2772409   5.15137178  4.43295941]	[ 4.35895883  4.46336089  4.26828467]
KHK	[ 6.68643457  6.05814634  6.35230017]	[ 6.42556433  5.83026167  6.12588469]
KHNYN	[ 7.14573095  8.21455707  7.76406911]	[ 8.20757392  8.42877519  7.90828973]
KHSRP	[ 8.15593576  8.01569638  7.96381965]	[ 8.00202059  7.68023569  7.7952709 ]
KIAA0020	[ 6.69009956  6.27892174  6.19205304]	[ 5.50961938  6.0110125   5.77216159]
KIAA0040	[ 4.43367088  6.38891457  4.54253039]	[ 4.30570424  5.9099927   4.13980761]
KIAA0087	[ 2.91073266  2.84999926  3.11270013]	[ 2.7398481   2.73552218  2.74200621]
KIAA0100	[ 8.51292505  8.22896208  8.10649813]	[ 8.02764062  7.77010007  7.89288769]
KIAA0101	[ 11.41338474  10.77812599  11.35351451]	[ 11.01811321  10.65398576  11.27922538]
KIAA0125	[ 3.70265754  8.8377856   8.29783337]	[ 4.07980475  6.87073459  5.06522762]
KIAA0141	[ 6.69559789  6.31478157  6.62580841]	[ 6.76586896  6.33217403  6.76331038]
KIAA0195	[ 6.30602088  6.39843391  6.0981724 ]	[ 6.56871657  6.36965944  6.24835325]
KIAA0196	[  9.29781045   8.84360705  11.47193935]	[  9.71517267   8.98891186  11.71276342]
KIAA0226	[ 5.49599085  5.39471924  5.59459485]	[ 5.537056    5.19516757  5.53244703]
KIAA0226L	[ 3.47505688  3.44167844  3.45316692]	[ 3.239024    3.55029333  3.56048283]
KIAA0232	[ 7.91319813  6.84610888  7.7017934 ]	[ 7.56123361  6.25905537  7.73942183]
KIAA0247	[ 8.09913737  9.05658353  7.54341855]	[ 8.29296575  8.72396805  7.64558639]
KIAA0319	[ 4.138323    4.06953033  4.02414235]	[ 4.17232749  4.16671544  4.17232749]
KIAA0319L	[ 7.24268009  8.01341068  8.03781131]	[ 8.36545835  7.82753424  8.57010804]
KIAA0355	[ 6.03628353  7.84542732  7.2774269 ]	[ 6.68636045  7.84253892  7.68271374]
KIAA0368	[ 8.39057326  7.6209581   6.99630848]	[ 7.88136827  7.59615902  7.17662757]
KIAA0391	[ 7.0886955   6.71497713  6.78874601]	[ 7.25705635  6.90226595  6.7809597 ]
KIAA0408	[ 2.70929064  2.71808758  2.52105074]	[ 2.62760684  2.7548875   2.857981  ]
KIAA0430	[ 6.74572928  6.81656998  6.68034444]	[ 7.39815114  6.94184626  6.67979843]
KIAA0485	[ 3.93632759  5.1210266   5.27856693]	[ 3.97106487  5.72720476  6.08063111]
KIAA0509	[ 3.22187708  3.49952702  3.57288967]	[ 3.0976108   3.56071495  3.61941301]
KIAA0513	[ 4.45480091  4.55035876  5.02640166]	[ 4.75552753  4.64344612  5.45388755]
KIAA0556	[ 6.4615613   7.01569381  6.70265754]	[ 7.02735313  6.89590846  6.81429406]
KIAA0586	[ 7.17413682  7.45928274  7.06142509]	[ 7.40692682  7.69850921  7.29685952]
KIAA0753	[ 7.08629548  7.66633054  7.64544228]	[ 7.38041777  7.5686402   7.42097076]
KIAA0754	[ 3.80873153  3.94027665  3.90632484]	[ 4.07978558  4.09910759  4.2065734 ]
KIAA0825	[ 3.28621748  3.16870837  3.08809555]	[ 3.31699964  3.11469302  3.27613473]
KIAA0894	[ 7.73836253  7.93940291  8.20491344]	[ 7.83977067  8.09866378  8.44832283]
KIAA0895	[ 5.50462039  3.95977016  4.90785207]	[ 5.81429406  3.09423607  4.28762004]
KIAA0895L	[ 6.95046841  6.10517519  6.0963462 ]	[ 6.88190929  5.75542173  6.30067287]
KIAA0907	[ 10.08508734  10.23239694  10.11777295]	[ 10.2202453   10.42242224  10.2447206 ]
KIAA0922	[ 6.95027412  7.20098362  6.92126916]	[ 6.4953813   7.43680006  7.3875174 ]
KIAA0930	[ 8.43680451  7.47634924  7.45298626]	[ 8.50811078  7.14607928  6.98721479]
KIAA1024	[ 5.34127418  4.89093302  3.76022095]	[ 5.077243    4.44559429  4.08151007]
KIAA1033	[ 9.03010771  8.67754214  8.05332986]	[ 9.44944472  9.03489007  8.31961216]
KIAA1045	[ 3.37226355  3.420735    3.44647902]	[ 3.28211515  3.57611199  3.40322648]
KIAA1107	[ 3.96869103  5.63000812  4.85843922]	[ 5.04438518  6.32286663  5.26703664]
KIAA1109	[ 4.65290905  4.67376504  4.52928009]	[ 4.90367922  5.22611112  4.93847241]
KIAA1143	[ 9.0349338   8.81181389  9.47262193]	[ 8.9107273   8.91817434  9.62789362]
KIAA1147	[ 8.38748079  7.47877495  7.94381209]	[ 8.8533795   7.64954402  7.99851813]
KIAA1161	[ 4.52118482  4.34886745  4.42429426]	[ 4.57726313  4.36666954  4.50239001]
KIAA1191	[ 9.10614414  8.92561378  9.29742072]	[ 9.16721741  8.74106244  9.16322196]
KIAA1210	[ 2.9579146   2.86987141  3.20163386]	[ 3.01077984  2.89530262  3.04264434]
KIAA1211	[ 4.1995862   6.31636882  5.14873016]	[ 4.37508928  7.06462236  5.53118388]
KIAA1211L	[ 3.9951002   4.14116868  4.24600009]	[ 4.1492317   4.27797526  4.05550317]
KIAA1217	[ 5.14741259  4.25932635  4.34281524]	[ 5.7239793   4.37318198  4.34424535]
KIAA1244	[ 2.99376017  2.78374357  2.92577987]	[ 2.787464    2.87034255  2.90037746]
KIAA1257	[ 3.97562487  3.76084733  3.96836902]	[ 3.96678602  3.89318742  3.82714759]
KIAA1279	[ 8.95782756  7.86764941  8.26359785]	[ 8.30177053  7.55573948  7.95675366]
KIAA1324	[ 3.72967699  3.80833871  3.69904678]	[ 3.87293179  4.0251574   3.99734001]
KIAA1324L	[ 6.55394324  7.72877731  7.12771767]	[ 6.36720443  7.75348003  7.79042476]
KIAA1328	[ 5.5201079   5.40122086  5.3201236 ]	[ 5.57863686  5.54101915  5.55458885]
KIAA1377	[ 3.0715781   2.98598577  3.22264327]	[ 3.07325566  3.10681759  3.417478  ]
KIAA1407	[ 4.23496109  4.4475792   4.51222689]	[ 4.57954222  4.57893871  5.12308675]
KIAA1429	[ 7.54182554  7.38878552  7.23253335]	[ 7.62779986  7.28913887  7.08642582]
KIAA1456	[ 3.16129033  3.07305452  3.20171046]	[ 3.18225197  3.09399946  3.243132  ]
KIAA1462	[ 2.74717918  2.79003572  2.70179064]	[ 2.69696898  2.70236537  2.68428108]
KIAA1467	[ 4.71936653  4.72386245  4.80157261]	[ 4.60774021  4.94934512  4.64903771]
KIAA1468	[ 7.42579266  6.86563565  6.00704595]	[ 7.44629335  7.03879001  6.26690411]
KIAA1522	[ 7.39557698  8.96358972  7.89147995]	[ 7.55028505  8.93987301  7.90315881]
KIAA1524	[ 7.07818428  5.92393975  6.40790272]	[ 6.3898089   5.20300772  5.78823084]
KIAA1549	[ 6.43051463  5.27871989  5.44537813]	[ 6.48671214  4.85672471  5.63703386]
KIAA1549L	[ 3.54664198  3.46044284  3.36222949]	[ 3.44972622  3.44804323  3.43478469]
KIAA1551	[ 7.54547615  7.90548016  8.1861667 ]	[ 7.99074567  8.34190174  9.21059136]
KIAA1586	[  7.69362634  10.26224757   8.21276386]	[ 7.48373518  9.87396696  7.12453493]
KIAA1598	[ 3.01077984  3.03210084  2.89724043]	[ 2.92409989  3.02325535  3.06350294]
KIAA1614	[ 5.07510472  5.69905184  5.30012372]	[ 5.46890909  5.82017896  5.66106548]
KIAA1614-AS1	[ 5.34447346  4.86492897  5.24488706]	[ 5.50334874  4.77030049  4.74308406]
KIAA1644	[ 4.47955469  4.53704075  4.65147365]	[ 4.60920739  4.71004159  4.57659157]
KIAA1652	[ 5.77659967  5.12549274  5.65702988]	[ 5.90768658  5.61492519  5.89836506]
KIAA1654	[ 4.95313836  4.97619037  5.04304794]	[ 5.01218914  5.03577884  5.04925972]
KIAA1656	[ 4.25552735  4.44522878  4.44752873]	[ 4.50938806  4.40790979  4.25782201]
KIAA1661	[ 3.25247621  3.54720302  3.18903382]	[ 3.47508488  3.34624777  3.11769504]
KIAA1671	[ 4.35844671  4.73340558  5.7072402 ]	[ 4.20360432  4.92560018  5.873682  ]
KIAA1683	[ 4.47260134  4.69805576  4.63687799]	[ 4.47994187  4.84196049  4.72800006]
KIAA1715	[ 7.22964488  6.29989868  6.91920618]	[ 6.63680864  6.31622312  6.82947408]
KIAA1731	[ 5.66665613  6.15486887  5.99007253]	[ 5.50725362  6.27461577  5.87041248]
KIAA1755	[ 4.82667784  4.79457069  4.85027146]	[ 4.72007414  4.83798511  4.6922325 ]
KIAA1804	[ 3.73552218  3.73660488  8.42370422]	[ 4.1953476   3.58135125  8.30241045]
KIAA1841	[ 4.7454485   3.85087606  3.91085511]	[ 4.67762357  4.03146182  4.35081178]
KIAA1875	[ 4.06781078  4.14159628  4.06350294]	[ 3.79077204  4.04001568  4.02945289]
KIAA1919	[ 6.67914809  6.09162443  6.21989209]	[ 6.64736449  6.45224276  6.27102961]
KIAA1958	[ 6.78078332  6.4192071   5.50062246]	[ 6.65255078  6.53129837  5.74362454]
KIAA2013	[ 8.14630308  8.1519593   8.19314875]	[ 7.90838797  7.81605563  7.76811588]
KIAA2018	[ 5.33023996  5.06344127  5.0739441 ]	[ 5.26124494  5.11801951  5.18123022]
KIAA2022	[ 3.08446898  3.05850554  3.28730013]	[ 2.97240243  3.14764138  3.06277313]
KIAA2026	[ 5.90833698  5.59847187  5.16430502]	[ 5.92619105  6.00958273  5.58960712]
KIDINS220	[ 5.84505549  6.02195853  5.78874185]	[ 6.15938791  6.31222628  5.91625869]
KIF11	[  9.89801179   9.72202194  10.4645968 ]	[  9.98957899   9.52954768  10.08958289]
KIF12	[ 5.40292678  5.5858639   5.56924803]	[ 5.50462039  5.54349588  5.54349588]
KIF13A	[ 5.30552432  5.63425228  4.73903893]	[ 5.33600856  5.9516878   5.0309802 ]
KIF13B	[ 6.66120803  7.53044535  6.66362926]	[ 7.00056344  7.25285463  6.85922416]
KIF14	[ 9.54171832  9.29611126  9.27344941]	[ 10.05234329   8.92871772   9.36975382]
KIF15	[ 8.55412834  8.73947685  8.91070269]	[ 8.6682468   8.64129313  8.90547726]
KIF16B	[ 6.24316922  5.9104372   6.63063214]	[ 6.18397638  6.14947653  6.61686672]
KIF17	[ 5.09339115  5.422233    5.19455989]	[ 5.25058266  5.60318123  5.37642931]
KIF18A	[ 8.2069655   6.90086681  6.85287278]	[ 9.08004469  7.14669595  6.88642821]
KIF18B	[ 8.7000235   8.04679661  9.15838247]	[ 8.47727257  7.9602916   8.9611892 ]
KIF19	[ 4.33315284  4.44267126  4.59007493]	[ 4.31976406  4.50121625  4.36275471]
KIF1A	[ 4.08855824  4.14162191  4.10739665]	[ 4.12689317  4.27407352  4.1424243 ]
KIF1B	[ 7.41066166  5.99661878  6.53543821]	[ 7.07729183  5.68213786  6.50501154]
KIF1C	[ 5.86792826  5.4998777   5.65610801]	[ 5.56533262  5.20168221  5.64033164]
KIF20A	[ 9.62172223  8.31985273  9.25039317]	[ 10.46946885   8.48800077   9.61754093]
KIF20B	[ 5.87677803  5.75675013  5.98858258]	[ 5.81672435  5.77429894  5.78546027]
KIF21A	[ 2.97432962  3.48162145  5.90176628]	[ 2.90463647  3.76696853  5.84614123]
KIF21B	[ 7.19819946  8.13627343  7.60147368]	[ 6.94673086  5.96000193  5.46630083]
KIF22	[ 7.97108616  7.90672554  8.6026272 ]	[ 8.16344264  7.6939434   8.59198381]
KIF23	[ 7.33237988  7.28418207  7.73103553]	[ 7.03898992  7.24886126  7.73839976]
KIF24	[ 3.54596837  2.95233357  3.39917109]	[ 3.34056227  3.36876835  3.30451104]
KIF25	[ 4.74288065  5.0908456   5.17702329]	[ 4.97130505  5.04496938  4.95550451]
KIF26A	[ 4.62840639  3.62621114  3.38431052]	[ 3.99337327  3.68008819  3.52207901]
KIF26B	[ 4.64904114  4.82460141  4.90805087]	[ 4.81645399  4.60405852  4.6458469 ]
KIF27	[ 3.          3.26002566  3.08746284]	[ 3.36597243  3.0071955   3.17632277]
KIF28P	[ 6.98424755  6.10433666  5.76234882]	[ 7.34509472  6.9789964   6.71959417]
KIF2A	[ 7.09082166  6.57291251  7.05612936]	[ 6.77996928  6.73652765  6.92661643]
KIF2B	[ 3.32192809  3.41953889  3.58736499]	[ 3.20476675  3.68369645  3.37016428]
KIF2C	[  9.53644374   9.88797377  10.09099947]	[  9.98218967   9.98983802  10.1059287 ]
KIF3A	[ 6.84579459  6.39081667  7.33911507]	[ 6.72074589  6.2604288   7.0551629 ]
KIF3B	[ 7.25383255  6.98373242  8.61684171]	[ 7.28543901  6.67360981  8.25814098]
KIF3C	[ 7.08375216  6.66810933  6.95514101]	[ 7.91567283  6.89347157  7.18385326]
KIF4A	[ 8.88276531  8.35429347  9.06309842]	[ 9.36557882  8.26959425  9.11600599]
KIF5A	[ 4.39479799  5.04160251  4.77157901]	[ 4.45054649  5.10041898  4.92914379]
KIF5B	[ 10.88998783   9.80693454  10.12028495]	[ 10.51927602   9.6723223    9.73888672]
KIF5C	[ 4.40459485  4.38082658  4.52631194]	[ 4.27750029  4.50401067  4.3411278 ]
KIF6	[ 3.51133011  3.52687976  3.59884369]	[ 3.50548561  3.69464483  3.68284183]
KIF7	[ 6.30833903  5.38991093  5.66789213]	[ 6.75087444  5.28503225  5.81557543]
KIF9	[ 7.94031228  7.12044008  7.67974054]	[ 7.71655644  6.61285743  7.26085627]
KIF9-AS1	[ 5.34908215  5.35226417  5.14974712]	[ 4.93026425  5.78999002  5.28835856]
KIFAP3	[ 8.40019634  9.61277637  8.41591074]	[  9.21429483  10.46487244   9.44163702]
KIFC1	[ 6.38871243  6.03446872  6.05554964]	[ 6.6185679   6.44388352  6.45303548]
KIFC2	[ 6.81741663  6.68375327  7.26046794]	[ 7.12178098  6.42721468  7.585161  ]
KIFC3	[ 5.70010871  5.51196254  5.81757024]	[ 5.16821635  5.04033869  5.11604633]
KIN	[ 5.38250446  4.81051226  4.8980676 ]	[ 5.73956513  4.90161744  4.95372345]
KIR2DL1	[ 4.85123008  4.61207007  4.73102575]	[ 4.50737793  4.63526517  4.62651764]
KIR2DL2	[ 3.5533605   3.88166462  3.93922658]	[ 3.83592407  4.02059109  3.63923216]
KIR2DL3	[ 4.56254772  4.65248649  4.70818724]	[ 4.74362268  4.70542504  4.69988473]
KIR2DL4	[ 4.33590497  4.48221347  4.72320566]	[ 4.6201512  4.542093   4.2634018]
KIR2DL5A	[ 4.4409522   4.67016051  4.60525726]	[ 4.59036249  4.46008724  4.63981098]
KIR2DS1	[ 5.21684284  5.58375975  5.8492487 ]	[ 5.40871186  5.39231742  5.63749433]
KIR2DS2	[ 3.13093087  3.35614381  3.28983447]	[ 3.18745105  3.27351589  3.1489341 ]
KIR2DS3	[ 4.41074813  4.41818995  4.63052196]	[ 4.3291236   4.60288441  4.41616416]
KIR2DS4	[ 4.44625623  4.71479501  4.66562016]	[ 4.33842441  4.72410452  4.49888909]
KIR2DS5	[ 4.7153443   4.85199884  5.00270252]	[ 4.77241355  4.94345254  4.84649332]
KIR3DL1	[ 3.6123525   3.50080205  3.76341157]	[ 3.63575439  3.54843662  3.58736499]
KIR3DL3	[ 3.99004722  4.35473424  4.3248106 ]	[ 4.01256867  4.45285896  4.08661395]
KIR3DS1	[ 3.94953493  4.05658353  4.14567746]	[ 4.21412481  3.98185265  4.53231696]
KIR3DX1	[ 4.31908906  4.02201342  4.17791229]	[ 4.17339647  4.08314407  4.09778552]
KIRREL	[ 5.66287266  4.46777722  5.30239429]	[ 5.32696336  4.42914037  4.8075916 ]
KIRREL2	[ 4.05484848  3.82068956  3.77294134]	[ 4.00270252  3.89627185  3.88068553]
KIRREL3	[ 4.31686981  4.60050765  4.30085587]	[ 4.60821785  5.28835856  4.29792505]
KIRREL3-AS2	[ 3.35473424  3.14567746  3.0721058 ]	[ 3.27052894  3.20633065  3.42894634]
KIRREL3-AS3	[ 3.42760617  3.52732061  3.6825733 ]	[ 3.36597243  3.43028527  3.26603689]
KISS1	[ 3.91647664  4.14159628  4.06608919]	[ 3.96901231  4.36106649  4.30597052]
KISS1R	[  3.71259578   5.12763328  10.29385095]	[ 3.88655015  3.92504996  9.68678063]
KIT	[  3.39780296  11.42707185  11.68447688]	[  4.1771205   12.85168854  12.80816983]
KITLG	[ 3.0455616   3.28954599  3.46080409]	[ 3.02042361  3.45111184  3.18286948]
KIZ	[ 5.80179206  6.16165303  5.25167364]	[ 6.56424025  6.71111709  5.87881153]
KIZ-AS1	[ 3.16799884  3.07892608  3.1388678 ]	[ 3.08805665  3.40325354  3.14368258]
KL	[ 4.71369581  2.83794324  2.91264986]	[ 3.91647664  2.8738132   2.66902677]
KLB	[ 3.03761869  3.09361763  2.95969388]	[ 2.94548718  3.06486406  2.8958263 ]
KLC1	[ 7.99337642  7.61525107  7.66170751]	[ 7.47699933  7.40554065  7.4277318 ]
KLC2	[ 8.12675609  7.51601515  7.24060055]	[ 7.30997649  6.60021027  6.91934008]
KLC3	[ 5.99517524  6.14176973  6.09469326]	[ 5.91502386  6.21681561  6.01671563]
KLC4	[ 5.98148949  5.76921001  5.53742382]	[ 6.47875117  5.93679895  5.89914709]
KLF1	[  3.03210084  11.13279531   9.92066548]	[  3.1210154   11.52492854  11.07518496]
KLF10	[  8.82244336  10.04693299   9.29984907]	[ 8.03727239  9.28049241  8.82244336]
KLF11	[ 7.58761776  7.09950767  6.60771798]	[ 6.58225433  7.10209165  6.69734795]
KLF12	[ 3.78029614  5.55340059  4.20008012]	[ 3.81432004  6.11403538  4.29983411]
KLF13	[ 7.14132816  7.04762611  6.38998995]	[ 7.54783004  6.68657223  6.360724  ]
KLF14	[ 3.91968379  4.11624428  3.82910753]	[ 4.14235584  4.196899    4.13356586]
KLF15	[ 5.63647961  5.82474711  6.05676144]	[ 5.50101565  5.76853153  5.80348244]
KLF16	[ 7.40491109  7.72731834  7.39521112]	[ 6.75193113  7.29610432  7.34023752]
KLF17	[ 4.71918344  4.56924803  4.48607074]	[ 4.17232749  4.53543091  4.32696871]
KLF17P1	[ 4.58119629  4.29723695  4.32517011]	[ 4.10602686  4.30711879  4.56896793]
KLF2	[ 5.01811785  5.07902531  5.58753535]	[ 4.85805371  4.73856317  5.22825402]
KLF3	[ 6.35046936  7.78175144  7.59690637]	[ 6.56320591  8.36941293  8.52118318]
KLF3-AS1	[ 4.13769678  3.96601286  4.17557475]	[ 3.99356634  4.22013976  4.35056848]
KLF4	[ 3.66112994  3.50745993  4.02471737]	[ 3.38148996  3.82151176  3.76948632]
KLF5	[ 5.40205994  4.41680274  4.39365876]	[ 4.66070217  4.65213185  4.75098674]
KLF6	[ 6.85828858  7.68254914  7.39697069]	[ 7.02908589  7.46094876  7.55781491]
KLF7	[ 4.41363632  4.89901394  4.83568381]	[ 4.65013267  5.58730954  5.05455832]
KLF8	[ 3.01353831  3.75820459  3.11322922]	[ 3.1660702   4.35142018  3.26913715]
KLF9	[ 5.84291269  5.69017248  5.49045723]	[ 5.90596927  5.70318248  5.52824415]
KLHDC1	[ 2.74476023  3.25211792  2.84757934]	[ 3.22854677  3.5706837   3.33421843]
KLHDC10	[ 7.48585047  6.3762169   7.08140372]	[ 7.1342939   6.53354502  7.19848182]
KLHDC2	[ 9.17903824  9.00907279  8.75425284]	[ 10.05999332   9.74427885   9.86888427]
KLHDC3	[ 9.94938377  9.77907945  9.10365936]	[ 10.9543176    9.55018217   9.08545083]
KLHDC4	[ 5.73914263  5.78640183  6.28070131]	[ 5.75705876  5.51920478  6.07086603]
KLHDC7A	[ 4.36693814  6.3365161   6.31702951]	[ 4.22994529  5.33090481  6.21257889]
KLHDC7B	[ 4.41276817  4.10464333  4.6233158 ]	[ 4.62688829  4.34935581  3.90711113]
KLHDC8A	[ 4.48222906  4.72032134  4.66147062]	[ 4.32461012  4.88385851  5.41311915]
KLHDC8B	[ 8.07879127  9.0595067   8.03639344]	[ 8.27328276  9.38747887  9.07124782]
KLHDC9	[ 4.22342255  4.21645487  4.33127527]	[ 4.03210084  4.23419472  4.60880924]
KLHL1	[ 3.92249784  5.58158116  4.16217129]	[ 3.93404333  6.50492773  3.8849057 ]
KLHL10	[ 3.18324854  3.14159049  3.1014067 ]	[ 3.27378661  3.26922563  3.19002184]
KLHL11	[ 5.09718939  5.05398017  5.37503943]	[ 5.06953033  4.8514992   4.93310047]
KLHL12	[ 8.87651058  8.09366974  8.06150249]	[ 9.2573024   8.39772481  8.56870053]
KLHL13	[ 8.48091135  5.17791779  6.27798475]	[ 9.22115207  4.60347799  6.18586655]
KLHL14	[ 3.71580094  3.7415902   3.69993533]	[ 3.63525948  3.84658572  3.61497095]
KLHL15	[ 8.29080221  7.98726401  8.55998884]	[ 7.75722331  8.42525787  8.61823866]
KLHL17	[ 5.97105407  6.08453664  6.63005868]	[ 6.00048704  5.84198752  6.378693  ]
KLHL18	[ 7.11531193  6.36570156  6.87562261]	[ 6.45335786  6.10018478  6.54899495]
KLHL2	[ 7.9670533   7.91384682  7.46491327]	[ 7.15653819  7.781622    7.16912328]
KLHL20	[ 6.66667775  6.51634736  5.88023661]	[ 6.53867347  6.58050204  6.11458503]
KLHL21	[ 7.94643846  7.42214889  7.82775552]	[ 7.40173285  7.68088692  7.36719631]
KLHL22	[ 6.01997237  5.00717494  5.40437687]	[ 5.72993595  4.87473701  5.59561312]
KLHL23	[ 6.97500878  5.7298176   6.57614226]	[ 6.23781167  5.07511259  6.26960538]
KLHL24	[ 5.17614725  6.45164333  5.27878839]	[ 8.02450111  7.6428488   7.14129283]
KLHL25	[ 6.03650333  5.95628903  5.96809075]	[ 6.24678809  6.14954391  5.86418614]
KLHL26	[ 6.65133877  6.56894414  6.65477922]	[ 6.84937382  6.27649667  6.58931407]
KLHL28	[ 5.9919201   6.41633602  5.78433692]	[ 6.24745694  6.8103678   6.08918217]
KLHL29	[ 3.81429881  3.68476663  3.72004257]	[ 3.62460114  3.70109032  3.67407874]
KLHL3	[ 4.2853195   4.22617931  4.44075584]	[ 5.14538423  4.70101998  4.85147419]
KLHL30-AS1	[ 4.76500425  4.80992887  4.73768676]	[ 4.55765515  4.9981955   4.82731094]
KLHL31	[ 3.40901624  3.26837616  3.22258442]	[ 3.42027882  3.35847419  3.57058099]
KLHL32	[ 2.65306002  2.68929916  2.86591881]	[ 2.68929916  2.64385619  2.88752527]
KLHL34	[ 3.23692186  3.46069139  3.54657936]	[ 3.31796714  3.26253956  3.14226354]
KLHL35	[ 4.00985097  4.69903729  4.42568455]	[ 4.27303228  4.8192321   4.51919276]
KLHL36	[ 7.52029686  7.75053036  7.57484677]	[ 7.8678467   7.72962923  7.83413009]
KLHL4	[ 3.16167873  3.14936215  3.13219033]	[ 3.30098788  3.50382145  3.22320091]
KLHL40	[ 3.83390208  3.77715667  3.89917563]	[ 3.78135971  3.96624587  3.73335434]
KLHL41	[ 3.2555126   3.20253413  3.35080364]	[ 3.23226879  3.36789511  3.1402694 ]
KLHL42	[ 8.12922435  6.92071293  7.76612302]	[ 7.26332786  6.53501521  7.26153624]
